PlotID,Longitude,Latitude,CellID,CellY,CellX,Country,Author,Date of recording,Releve area (m2),Location uncertainty (m),Dataset
22930,17.05083,47.92222,11067847,47.92069389265,17.05402698945,Austria,,1-1-1991,20,500,Austria_VINCA
22931,17.05083,47.92222,11067847,47.92069389265,17.05402698945,Austria,,1-1-1991,25,500,Austria_VINCA
22932,17.05083,47.92222,11067847,47.92069389265,17.05402698945,Austria,,1-1-1991,20,500,Austria_VINCA
22933,17.00389,47.96,11040841,47.96236055915,17.00402698965,Austria,,1-1-1991,20,500,Austria_VINCA
22935,16.98083,47.91833,11067838,47.92069389265,16.97902698975,Austria,,1-1-1991,20,500,Austria_VINCA
22936,16.98083,47.91833,11067838,47.92069389265,16.97902698975,Austria,,1-1-1991,20,500,Austria_VINCA
22937,16.98083,47.91833,11067838,47.92069389265,16.97902698975,Austria,,1-1-1991,20,500,Austria_VINCA
22938,16.98083,47.91833,11067838,47.92069389265,16.97902698975,Austria,,1-1-1991,20,500,Austria_VINCA
22939,16.86944,47.99694,11019225,47.99569389235,16.87069365685,Austria,,1-1-1991,20,500,Austria_VINCA
22940,16.86944,47.99694,11019225,47.99569389235,16.87069365685,Austria,,1-1-1991,20,500,Austria_VINCA
22945,16.64222,47.84111,11121798,47.83736055965,16.64569365775,Austria,,1-1-1991,10,500,Austria_VINCA
22946,16.64222,47.84111,11121798,47.83736055965,16.64569365775,Austria,,1-1-1991,25,500,Austria_VINCA
22947,16.64222,47.84111,11121798,47.83736055965,16.64569365775,Austria,,1-1-1991,12,500,Austria_VINCA
22948,16.64222,47.84111,11121798,47.83736055965,16.64569365775,Austria,,1-1-1991,25,500,Austria_VINCA
22949,16.715,47.94222,11051606,47.94569389255,16.71236032415,Austria,,1-1-1991,20,500,Austria_VINCA
22950,16.715,47.94222,11051606,47.94569389255,16.71236032415,Austria,,1-1-1991,25,500,Austria_VINCA
22952,16.715,47.94222,11051606,47.94569389255,16.71236032415,Austria,,1-1-1991,25,500,Austria_VINCA
22953,16.715,47.94222,11051606,47.94569389255,16.71236032415,Austria,,1-1-1991,25,500,Austria_VINCA
22955,16.58333,47.78056,11159591,47.77902722655,16.58736032465,Austria,,1-1-1991,8,500,Austria_VINCA
22956,16.58333,47.78056,11159591,47.77902722655,16.58736032465,Austria,,1-1-1991,20,500,Austria_VINCA
22957,16.58333,47.78056,11159591,47.77902722655,16.58736032465,Austria,,1-1-1991,25,500,Austria_VINCA
22958,16.58333,47.78056,11159591,47.77902722655,16.58736032465,Austria,,1-1-1991,20,500,Austria_VINCA
22959,16.58333,47.78056,11159591,47.77902722655,16.58736032465,Austria,,1-1-1991,25,500,Austria_VINCA
22960,16.58333,47.78056,11159591,47.77902722655,16.58736032465,Austria,,1-1-1991,25,500,Austria_VINCA
22961,16.58333,47.78056,11159591,47.77902722655,16.58736032465,Austria,,1-1-1991,20,500,Austria_VINCA
22963,16.44944,47.72528,11191974,47.72902722675,16.44569365855,Austria,,1-1-1991,20,500,Austria_VINCA
22965,16.51917,48.00333,11013783,48.00402722565,16.52069365825,Austria,,1-9-1996,100,500,Austria_VINCA
23197,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,9,500,Austria_VINCA
23198,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,6,500,Austria_VINCA
23199,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,12,500,Austria_VINCA
23200,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,12,500,Austria_VINCA
23201,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,9,500,Austria_VINCA
23203,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,12,500,Austria_VINCA
23204,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,15,500,Austria_VINCA
23206,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,4,500,Austria_VINCA
23208,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,12,500,Austria_VINCA
23211,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,9,500,Austria_VINCA
23216,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,9,500,Austria_VINCA
23217,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,9,500,Austria_VINCA
23220,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,12,500,Austria_VINCA
23225,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,9,500,Austria_VINCA
23226,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,45,500,Austria_VINCA
23227,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,5,500,Austria_VINCA
23228,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,20,500,Austria_VINCA
23229,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,12,500,Austria_VINCA
23230,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,8,500,Austria_VINCA
23231,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,4,500,Austria_VINCA
23232,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,8,500,Austria_VINCA
23233,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,9,500,Austria_VINCA
23234,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,7,500,Austria_VINCA
23235,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,8,500,Austria_VINCA
23237,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,6,500,Austria_VINCA
23238,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,7,500,Austria_VINCA
23239,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,8,500,Austria_VINCA
23240,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,9,500,Austria_VINCA
23241,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,6,500,Austria_VINCA
23242,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,4,500,Austria_VINCA
23243,16.36083,48.31806,10808564,48.32069389105,16.36236032555,Austria,,1-1-1997,9,500,Austria_VINCA
23282,16.64083,47.90056,11078597,47.90402722605,16.63736032445,Austria,Michalková Daniela,20-6-2007,16,500,Austria_VINCA
23283,16.64,47.90139,11078597,47.90402722605,16.63736032445,Austria,Michalková Daniela,20-6-2007,25,500,Austria_VINCA
23284,16.68333,47.92194,11067803,47.92069389265,16.68736032425,Austria,Michalková Daniela,20-6-2007,25,500,Austria_VINCA
23285,16.68111,47.92167,11067802,47.92069389265,16.67902699095,Austria,Michalková Daniela,20-6-2007,16,500,Austria_VINCA
23286,16.77111,47.95278,11046213,47.95402722585,16.77069365725,Austria,Michalková Daniela,20-6-2007,25,500,Austria_VINCA
23287,16.69722,48.56083,10652004,48.56236055675,16.69569365755,Austria,Michalková Daniela,21-6-2007,25,500,Austria_VINCA
23288,16.58639,48.73028,10543991,48.72902722275,16.58736032465,Austria,Michalková Daniela,21-6-2007,25,500,Austria_VINCA
23289,16.58833,48.72806,10543991,48.72902722275,16.58736032465,Austria,Michalková Daniela,21-6-2007,25,500,Austria_VINCA
23291,16.36194,48.26806,10840964,48.27069389125,16.36236032555,Austria,Michalková Daniela,25-6-2007,25,500,Austria_VINCA
23292,16.94111,48.12444,10938233,48.12069389185,16.93736032325,Austria,Michalková Daniela,27-6-2007,16,500,Austria_VINCA
23293,16.93861,48.12528,10932833,48.12902722515,16.93736032325,Austria,Michalková Daniela,27-6-2007,25,500,Austria_VINCA
23294,16.93889,48.125,10932833,48.12902722515,16.93736032325,Austria,Michalková Daniela,27-6-2007,25,500,Austria_VINCA
23295,16.93889,48.125,10932833,48.12902722515,16.93736032325,Austria,Michalková Daniela,27-6-2007,25,500,Austria_VINCA
23296,16.95194,48.15306,10916635,48.15402722505,16.95402698985,Austria,Michalková Daniela,27-6-2007,25,500,Austria_VINCA
23725,16.21618,48.16326,10911146,48.16236055835,16.21236032615,Austria,,16-8-1996,20,600,Austria_VINCA
23730,16.20556,48.18415,10894945,48.18736055825,16.20402699285,Austria,,5-8-1996,15,600,Austria_VINCA
23731,16.20684,48.1674,10905745,48.17069389165,16.20402699285,Austria,,24-6-1996,25,600,Austria_VINCA
23732,16.23538,48.19311,10889549,48.19569389155,16.23736032605,Austria,,5-7-1996,30,600,Austria_VINCA
23733,16.20684,48.1674,10905745,48.17069389165,16.20402699285,Austria,,17-6-1996,30,600,Austria_VINCA
23734,16.22723,48.1592,10911148,48.16236055835,16.22902699275,Austria,,22-7-1996,25,600,Austria_VINCA
23737,16.21618,48.16326,10911146,48.16236055835,16.21236032615,Austria,,9-7-1996,35,600,Austria_VINCA
23769,16.19739,48.16656,10905744,48.17069389165,16.19569365955,Austria,,17-6-1996,40,600,Austria_VINCA
23770,16.2322,48.18766,10894948,48.18736055825,16.22902699275,Austria,,28-6-1996,20,600,Austria_VINCA
23773,16.21859,48.19515,10889547,48.19569389155,16.22069365945,Austria,,23-7-1996,15,600,Austria_VINCA
23776,16.20684,48.1674,10905745,48.17069389165,16.20402699285,Austria,,17-6-1996,30,600,Austria_VINCA
23780,16.23859,48.14329,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23781,16.23851,48.14344,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23782,16.24617,48.14545,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23783,16.24404,48.14537,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23784,16.24626,48.14538,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23785,16.24628,48.14544,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23786,16.24636,48.14544,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23787,16.20893,48.15386,10916546,48.15402722505,16.21236032615,Austria,,1-1-1996,NA,50,Austria_VINCA
23788,16.24481,48.14556,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23791,16.23719,48.14352,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23792,16.23735,48.14369,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23793,16.23739,48.14391,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23794,16.23579,48.14432,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23795,16.2462,48.1453,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23796,16.24826,48.14512,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23798,16.24617,48.14568,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23800,16.24734,48.14511,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23801,16.20947,48.1543,10916546,48.15402722505,16.21236032615,Austria,,1-1-1996,NA,50,Austria_VINCA
23803,16.20499,48.15369,10916545,48.15402722505,16.20402699285,Austria,,1-1-1996,NA,50,Austria_VINCA
23804,16.24247,48.14455,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23805,16.24655,48.14526,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23807,16.23921,48.14341,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23808,16.23982,48.14308,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23809,16.23834,48.14329,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23811,16.20713,48.15446,10916545,48.15402722505,16.20402699285,Austria,,1-1-1996,NA,50,Austria_VINCA
23812,16.24226,48.1444,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23814,16.23751,48.14345,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23815,16.23958,48.14325,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23816,16.23402,48.14625,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23818,16.24087,48.14296,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23819,16.23121,48.14923,10921948,48.14569389175,16.22902699275,Austria,,1-1-1996,NA,50,Austria_VINCA
23820,16.24047,48.14322,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23822,16.23492,48.14671,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23824,16.24542,48.1455,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23825,16.24522,48.14569,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23826,16.24348,48.1453,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23835,16.24064,48.14276,10921949,48.14569389175,16.23736032605,Austria,,1-1-1996,NA,50,Austria_VINCA
23868,16.24399,48.14555,10921950,48.14569389175,16.24569365935,Austria,,1-1-1996,NA,50,Austria_VINCA
23987,16.22649,48.24106,10862548,48.23736055805,16.22902699275,Austria,,1-6-1992,20,50,Austria_VINCA
23990,16.23653,48.24793,10857149,48.24569389135,16.23736032605,Austria,,2-6-1992,20,50,Austria_VINCA
23991,16.23858,48.24831,10857149,48.24569389135,16.23736032605,Austria,,2-6-1992,20,50,Austria_VINCA
23993,16.22489,48.24071,10862548,48.23736055805,16.22902699275,Austria,,18-6-1992,20,50,Austria_VINCA
23994,16.22522,48.24039,10862548,48.23736055805,16.22902699275,Austria,,18-6-1992,20,50,Austria_VINCA
23995,16.22557,48.24075,10862548,48.23736055805,16.22902699275,Austria,,18-6-1992,20,50,Austria_VINCA
23996,16.22581,48.24055,10862548,48.23736055805,16.22902699275,Austria,,20-6-1992,20,50,Austria_VINCA
23997,16.22572,48.24027,10862548,48.23736055805,16.22902699275,Austria,,21-6-1992,20,50,Austria_VINCA
24043,16.14586,48.295,10824738,48.29569389115,16.14569365975,Austria,,28-6-1990,20,40,Austria_VINCA
24053,16.18046,48.30723,10819342,48.30402722445,16.17902699295,Austria,,30-6-1990,20,40,Austria_VINCA
24054,16.18591,48.30847,10813943,48.31236055775,16.18736032625,Austria,,3-7-1990,20,40,Austria_VINCA
24056,16.17995,48.30723,10819342,48.30402722445,16.17902699295,Austria,,5-6-1990,20,40,Austria_VINCA
24058,16.16199,48.29708,10824740,48.29569389115,16.16236032635,Austria,,28-5-1990,20,40,Austria_VINCA
24062,16.17083,48.30322,10819341,48.30402722445,16.17069365965,Austria,,2-6-1990,20,40,Austria_VINCA
24063,16.17973,48.30534,10819342,48.30402722445,16.17902699295,Austria,,3-6-1990,20,40,Austria_VINCA
24064,16.18065,48.30846,10813942,48.31236055775,16.17902699295,Austria,,3-6-1990,20,40,Austria_VINCA
24079,16.20857,48.31793,10808546,48.32069389105,16.21236032615,Austria,,17-5-1990,20,40,Austria_VINCA
24084,16.14222,48.29081,10830138,48.28736055785,16.14569365975,Austria,,21-5-1990,20,40,Austria_VINCA
24085,16.14265,48.29138,10830138,48.28736055785,16.14569365975,Austria,,21-5-1990,20,40,Austria_VINCA
24087,16.15582,48.29506,10824739,48.29569389115,16.15402699305,Austria,,28-5-1990,20,40,Austria_VINCA
24104,16.19514,48.31587,10813944,48.31236055775,16.19569365955,Austria,,9-7-1990,20,40,Austria_VINCA
24121,16.16539,48.29993,10819340,48.30402722445,16.16236032635,Austria,,29-6-1990,25,40,Austria_VINCA
24123,16.1703,48.30299,10819341,48.30402722445,16.17069365965,Austria,,29-6-1990,25,40,Austria_VINCA
24162,15.93607,48.10916,10943513,48.11236055855,15.93736032725,Austria,,8-7-2003,25,50,Austria_VINCA
24180,16.05678,48.27586,10835527,48.27902722455,16.05402699345,Austria,Moser Dietmar,7-6-2010,25,20,Austria_VINCA
24182,16.14356,48.28892,10830138,48.28736055785,16.14569365975,Austria,Moser Dietmar,6-6-2010,25,20,Austria_VINCA
24193,16.1405,48.28917,10830137,48.28736055785,16.13736032645,Austria,Moser Dietmar,6-6-2010,25,20,Austria_VINCA
24197,16.13406,48.28922,10830137,48.28736055785,16.13736032645,Austria,Moser Dietmar,7-6-2010,25,20,Austria_VINCA
24218,16.17872,48.0609,10975942,48.06236055875,16.17902699295,Austria,Rötzer Harald,19-5-2010,25,20,Austria_VINCA
24219,16.17382,48.07578,10965141,48.07902722535,16.17069365965,Austria,Rötzer Harald,19-5-2010,25,20,Austria_VINCA
24223,15.88681,48.05064,10981307,48.05402722545,15.88736032745,Austria,Rötzer Harald,10-6-2010,25,20,Austria_VINCA
24285,15.96227,48.02332,11002916,48.02069389225,15.96236032715,Austria,Rötzer Harald,4-6-2010,25,20,Austria_VINCA
24324,15.94402,48.24593,10857114,48.24569389135,15.94569366055,Austria,Kraus Reinhard,8-6-2010,25,20,Austria_VINCA
24329,16.19933,48.16182,10911144,48.16236055835,16.19569365955,Austria,Grass Viktoria,14-6-2010,25,20,Austria_VINCA
24341,15.94701,48.21699,10873314,48.22069389145,15.94569366055,Austria,Kraus Reinhard,7-6-2010,25,20,Austria_VINCA
24342,16.27889,48.33877,10797754,48.33736055765,16.27902699255,Austria,Staudinger Markus,24-5-2010,25,20,Austria_VINCA
24345,16.02067,48.00796,11013723,48.00402722565,16.02069366025,Austria,Rötzer Harald,4-6-2010,25,20,Austria_VINCA
24346,16.28777,48.29302,10824755,48.29569389115,16.28736032585,Austria,Staudinger Markus,24-5-2010,25,20,Austria_VINCA
24347,16.18044,48.29712,10824742,48.29569389115,16.17902699295,Austria,Staudinger Markus,20-5-2010,25,20,Austria_VINCA
24348,16.2906,48.29173,10824755,48.29569389115,16.28736032585,Austria,Staudinger Markus,24-5-2010,25,20,Austria_VINCA
24350,16.01586,48.02077,11002922,48.02069389225,16.01236032695,Austria,Rötzer Harald,11-6-2010,25,20,Austria_VINCA
24353,15.92898,48.15888,10911112,48.16236055835,15.92902699395,Austria,Kraus Reinhard,25-5-2010,25,20,Austria_VINCA
24354,16.25978,48.24343,10857152,48.24569389135,16.26236032595,Austria,Staudinger Markus,31-5-2010,25,20,Austria_VINCA
24355,16.2602,48.24331,10857152,48.24569389135,16.26236032595,Austria,Staudinger Markus,31-5-2010,25,20,Austria_VINCA
24382,16.13781,47.97635,11029937,47.97902722575,16.13736032645,Austria,Sauberer Norbert,25-5-2010,25,50,Austria_VINCA
24386,16.10671,48.01641,11008333,48.01236055895,16.10402699325,Austria,Sauberer Norbert,25-5-2010,25,50,Austria_VINCA
24390,16.10006,47.99716,11019133,47.99569389235,16.10402699325,Austria,Sauberer Norbert,25-5-2010,25,50,Austria_VINCA
24392,16.07879,48.04338,10986730,48.04569389215,16.07902699335,Austria,Sauberer Norbert,11-6-2010,25,50,Austria_VINCA
24393,16.06988,48.04291,10986729,48.04569389215,16.07069366005,Austria,Sauberer Norbert,11-6-2010,25,50,Austria_VINCA
24394,16.06844,48.04237,10986729,48.04569389215,16.07069366005,Austria,Sauberer Norbert,11-6-2010,25,50,Austria_VINCA
24397,16.0635,48.04122,10992128,48.03736055885,16.06236032675,Austria,Sauberer Norbert,11-6-2010,25,50,Austria_VINCA
24399,16.06171,48.04349,10986728,48.04569389215,16.06236032675,Austria,Sauberer Norbert,11-6-2010,25,50,Austria_VINCA
24409,16.18015,47.96134,11040742,47.96236055915,16.17902699295,Austria,Sauberer Norbert,1-8-2010,25,50,Austria_VINCA
24410,16.19241,47.96337,11040744,47.96236055915,16.19569365955,Austria,Sauberer Norbert,1-8-2010,25,50,Austria_VINCA
24411,16.25252,48.12488,10932751,48.12902722515,16.25402699265,Austria,Sauberer Norbert,23-6-2010,25,50,Austria_VINCA
24412,16.25176,48.12503,10932751,48.12902722515,16.25402699265,Austria,Sauberer Norbert,23-6-2010,25,50,Austria_VINCA
24413,16.25255,48.1253,10932751,48.12902722515,16.25402699265,Austria,Sauberer Norbert,23-6-2010,25,50,Austria_VINCA
24414,16.2511,48.12572,10932751,48.12902722515,16.25402699265,Austria,Sauberer Norbert,23-6-2010,25,50,Austria_VINCA
24415,16.25105,48.12623,10932751,48.12902722515,16.25402699265,Austria,Sauberer Norbert,23-6-2010,25,50,Austria_VINCA
24416,16.24957,48.12761,10932750,48.12902722515,16.24569365935,Austria,Sauberer Norbert,23-6-2010,25,50,Austria_VINCA
24418,16.24791,48.12843,10932750,48.12902722515,16.24569365935,Austria,Sauberer Norbert,23-6-2010,25,50,Austria_VINCA
24419,16.25051,48.12478,10938151,48.12069389185,16.25402699265,Austria,Sauberer Norbert,23-6-2010,25,50,Austria_VINCA
